id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough
2431607,"Bright, Airy Room Share for 2",4973668,Gloria,,40.68642,-73.9344,Shared room,26.0,7,99,10/17/2020,1.26,3,283,11221,0,Brooklyn
2435198,"Lovely Private Bedroom in Vibrant Bronx, NY",12446529,Migdalia,"Bronx, New York, United States",40.82414,-73.8596,Private room,49.0,2,41,2/7/2020,0.52,2,84,10473,0,The Bronx
2446994,Harlem Cool Kid Collective,6186040,Simone,"New York, United States",40.82835,-73.95174,Private room,60.0,2,14,1/19/2020,0.94,1,53,10031,0,Manhattan
2461439,Pristine Lower East Side Sanctuary,12586492,Sausan,"New York, United States",40.72007,-73.98946,Entire home/apt,73.0,28,186,2/20/2020,2.36,1,336,10002,0,Manhattan
2461540,Big bedroom in NYC. 15 min away from Manhattan,12587147,Jp,"Queens, New York, United States",40.75799,-73.92006,Private room,79.0,3,191,1/4/2020,2.4,1,268,11103,0,Queens
2466687,"New, spacious Williamsburg 1BD w/ backyard & W/D",8778997,Lee,"Brooklyn, New York, United States",40.71512,-73.94978,Entire home/apt,118.0,30,38,9/30/2020,0.48,1,32,11211,0,Brooklyn
2467377,Centrally located in Bayside / Nice,7801481,Inez,"Queens, New York, United States",40.78645,-73.77958,Private room,90.0,3,19,10/31/2020,0.39,2,364,11360,0,Queens
2471815,"Sunny Master Suite: large bdrm, priv bth, priv liv",12641005,Omar,"Brooklyn, New York, United States",40.6895,-73.95279,Private room,95.0,3,196,2/23/2020,2.48,1,178,11205,0,Brooklyn
2473861,Royal Harlem TRIPLEX Home 5 Beds,8826175,Grover,"New York, United States",40.80705,-73.94452,Entire home/apt,129.0,3,186,10/7/2020,2.33,3,0,10027,0,Manhattan
2478825,2 BR Designer's Apt in Heart of NYC,2935265,Andrew,"New York, United States",40.72337,-74.00175,Entire home/apt,249.0,2,25,10/12/2020,0.31,2,107,10012,0,Manhattan
2488022,Sunny Quiet Room In Harlem,12732806,Jerome,"New York, United States",40.8151,-73.95147,Private room,59.0,2,32,3/5/2020,1.05,1,364,10031,0,Manhattan
2489407,Peaceful Bed w Breakfast - Manhattan,3562864,Daniel,"New York, United States",40.77194,-73.94773,Private room,84.0,3,159,1/2/2020,2.01,1,363,10028,1,Manhattan
2492275,Charming Apartment in Greenpoint,4543994,Dusan,"Brooklyn, New York, United States",40.72771,-73.95382,Entire home/apt,134.0,6,8,2/17/2020,0.1,1,0,11222,0,Brooklyn
2496301,"Comfy, Roomy Bushwick 1-BR ~ Steps from L/M Train",4142684,Suzette,"Brooklyn, New York, United States",40.69587,-73.9096,Entire home/apt,99.0,7,259,8/21/2020,3.23,1,117,11237,0,Brooklyn
2515634,Private master bedroom in a duplex,12027050,Dan,"Queens, New York, United States",40.7478,-73.89707,Private room,79.0,1,3,1/1/2020,0.1,1,362,11377,0,Queens
2517989,1BR on Quiet Block in Nolita,9229424,John,"New York, United States",40.72276,-73.99499,Entire home/apt,225.0,2,55,1/1/2020,0.72,1,0,10012,0,Manhattan
2519112,in the heart of manhattan,9372538,Fabiola,"New York, United States",40.76152,-73.98793,Private room,155.0,1,182,3/15/2020,2.72,2,90,10019,0,Manhattan
2524658,"Comforting, Welcoming Home & Office(PRICE SLASHED)",1091832,Julie,"Brooklyn, New York, United States",40.69728,-73.93066,Entire home/apt,148.0,8,36,6/29/2020,0.46,1,0,11221,0,Brooklyn
2526152,Zen Master Bedroom in Sunny BK Loft,11825464,Johanna,"Brooklyn, New York, United States",40.67901,-73.96237,Private room,55.0,30,2,1/5/2020,0.03,2,297,11238,0,Brooklyn
2532443,Luxury 2-bed Condo / Outdoor Stone Terrace,4636483,Christina,"Brooklyn, New York, United States",40.63747,-74.01153,Private room,57.0,3,9,9/20/2020,0.14,1,274,11220,0,Brooklyn
2532873,Beautiful Master Bedroom in the Heart of Astoria,12972780,Ismail,"Queens, New York, United States",40.76163,-73.91783,Private room,90.0,1,14,1/1/2020,0.34,2,0,11103,0,Queens
2551299,"Cobble Hill Gem | 1 BR w/office, DR & EIK 1000+SF!",3173210,Jan,"Brooklyn, New York, United States",40.68712,-73.99274,Entire home/apt,74.0,89,4,1/4/2020,0.05,1,41,11201,0,Brooklyn
2551532,Charm & Beauty close to Manhattan Clean/Sanitized,13063145,Vinneth,"Brooklyn, New York, United States",40.68709,-73.95558,Entire home/apt,110.0,3,194,8/7/2020,2.43,2,354,11216,0,Brooklyn
2554749,Two real bedrooms near Central Park,9586465,Lang,"New York, United States",40.76518,-73.98746,Entire home/apt,210.0,1,235,3/7/2020,2.91,1,342,10019,0,Manhattan
2557654,East Village Charm,13094498,Doug,"New York, United States",40.72939,-73.98319,Private room,75.0,2,151,3/16/2020,1.87,1,89,10009,0,Manhattan
2559129,Large apartment by Central Park in Manhattan,4912237,Jonathan,"New York, United States",40.76791,-73.98735,Entire home/apt,84.0,4,9,9/18/2020,0.11,1,21,10019,0,Manhattan
2563611,Apartment 6,1163315,Craig,"New York, United States",40.8029,-73.95694,Private room,140.0,3,337,3/15/2020,4.22,1,32,10026,0,Manhattan
2570488,Union Square - Best NYC location,153675,Matteo,"New York, United States",40.73112,-73.98558,Private room,99.0,5,124,3/3/2020,1.57,2,59,10003,0,Manhattan
2584258,Lovely home-y room in Bushwick,4612212,Guillaume,"Brooklyn, New York, United States",40.69304,-73.92079,Private room,28.0,1,4,1/2/2020,0.05,1,0,11221,0,Brooklyn
2586923,Beautiful Prospect Park South room,12508991,Melinda,"Brooklyn, New York, United States",40.64772,-73.96273,Private room,39.0,7,32,10/1/2020,0.41,1,364,11226,0,Brooklyn
2590590,Washer&Dryer - 6 Subway stops to NYC / 15 min ride,727585,Frances,"Brooklyn, New York, United States",40.68713,-73.95666,Entire home/apt,93.0,3,267,10/24/2020,3.38,1,315,11216,0,Brooklyn
2590600,- Great B.I.G. Little NOok Room The simple escape!,13262830,Nicholas,,40.59574,-73.95198,Private room,45.0,1,1,9/16/2020,0.61,1,33,11229,0,Brooklyn
2593478,Heart of BK - 10 min to Manhattan,4314440,Isabelle,"Brooklyn, New York, United States",40.68378,-73.96731,Private room,40.0,20,13,9/19/2020,0.17,2,342,11238,0,Brooklyn
2607583,Exquisite Furnished 1-BR Studio,13347167,AFI Apartments,"New York, United States",40.77231,-73.95588,Entire home/apt,98.0,30,8,3/31/2020,0.17,30,0,10075,1,Manhattan
2611458,close to Manhattan country setting,13373889,Aaron,"Staten Island, New York, United States",40.60375,-74.08065,Private room,110.0,1,46,8/3/2020,0.73,2,87,10305,0,Staten Island
2619549,"Charming, Modern 2BR | Central Park",13347167,AFI Apartments,"New York, United States",40.77265,-73.9574,Entire home/apt,130.0,30,2,1/1/2020,0.08,30,365,10075,1,Manhattan
2620837,Spacious room in huge loft,4691967,Mark,"Brooklyn, New York, United States",40.70065,-73.93862,Private room,45.0,28,7,1/2/2020,0.12,1,3,11206,0,Brooklyn
2626457,Cozy Private Room Upper West Side - with Deck!,13451102,Ronnie,"New York, United States",40.79827,-73.96881,Private room,82.0,2,311,3/3/2020,3.92,1,83,10025,0,Manhattan
2635078,"2bed/2bath/ garden patio, fort greene brooklyn",1821771,Daria,"Fort Greene, Brooklyn, New York, United States",40.68914,-73.9776,Entire home/apt,198.0,4,31,10/16/2020,0.39,2,6,11217,0,Brooklyn
2636532,GORGEOUS Newly-Renovated 2-BR Flat,13347167,AFI Apartments,"New York, United States",40.77278,-73.95753,Entire home/apt,126.0,30,3,3/26/2020,0.06,30,340,10075,1,Manhattan
2637533,Super-Spacious Studio Suite w Adjoining Sunroom,2687435,Abby & Kurt,"Queens, New York, United States",40.77703,-73.91756,Entire home/apt,83.0,2,57,3/16/2020,2.34,1,0,11105,0,Queens
2639521,PRIVATE RM #1 STARTING AT $67 A NIGHT,9898029,Anthony,"Brooklyn, New York, United States",40.64942,-73.92482,Private room,67.0,5,53,1/1/2020,0.67,5,247,11203,0,Brooklyn
2641730,Artist’s Pad on Prospect Park,4282318,Al,"Brooklyn, New York, United States",40.65403,-73.95904,Private room,34.0,1,202,10/28/2020,2.53,2,152,11226,0,Brooklyn
2651810,Quiet Queens Apt in middle of NYC,13574223,Jimmy,,40.71877,-73.90723,Entire home/apt,70.0,3,96,10/19/2020,2.7,1,73,11378,0,Queens
2653644,Private 1BR W/ Private Bathroom in Chinatown,6991947,Peter,"New York, United States",40.71226,-73.99416,Private room,83.0,4,118,2/1/2020,1.88,1,264,10002,0,Manhattan
2656394,MICHAEL'S GORGEOUS LUXURY APARTMENT AND VIEW!,13596820,Michael,"Brooklyn, New York, United States",40.73282,-73.9578,Entire home/apt,184.0,3,50,10/15/2020,0.63,1,143,11222,0,Brooklyn
2658325,"Manhattan,  East Village next to  Lower East Side",13604945,Fabian,"New York, United States",40.721,-73.98169,Private room,80.0,4,165,3/14/2020,2.06,1,291,10002-1013,0,Manhattan
2658349,"1BR and ensuite bath, minutes from Central Park",142611,Alan,"New York, United States",40.76567,-73.9857,Private room,65.0,6,1,1/25/2020,0.11,1,0,10019,0,Manhattan
2661098,"New York City, a safe and (mostly) quiet place.",13621509,Renald,"Queens, New York, United States",40.72786,-73.86946,Private room,56.0,2,16,1/3/2020,0.21,1,89,11374,0,Queens
2668311,Room w/prvt bth &  separate entrance for 1 person,197156,Sofia,"Brooklyn, New York, United States",40.63465,-74.02366,Private room,54.0,30,21,8/11/2020,0.27,1,275,11209,0,Brooklyn
2669352,Cozy 3 bedroom on upper west side,13664226,Rebecca,,40.79512,-73.97092,Private room,130.0,3,35,1/1/2020,0.45,1,365,10025,0,Manhattan
2669366,"Priv. Room in a House, 15min to Manhattan",13664245,Denise,"Bronx, New York, United States",40.84192,-73.91108,Private room,42.0,4,58,10/1/2020,0.72,2,323,10457,0,The Bronx
2670522,Zen Bedroom in Williamsburg Loft,233522961,Stephanie,"Brooklyn, New York, United States",40.71209,-73.95196,Private room,59.0,2,45,2/24/2020,0.56,2,0,11211,0,Brooklyn
2683758,City Life in Harlem,13736818,John,"New York, United States",40.80494,-73.95638,Entire home/apt,80.0,30,149,7/12/2020,1.88,1,248,10026,0,Manhattan
2684223,Cozy Clean Room in Bed Stuy,4334757,Vashti,"Brooklyn, New York, United States",40.6821,-73.91632,Private room,46.0,2,65,3/13/2020,0.82,1,363,11233,0,Brooklyn
2694274,Fort Greene 2 bedroom Apartment,13788158,Amir,"Brooklyn, New York, United States",40.69265,-73.97009,Entire home/apt,225.0,3,113,8/8/2020,1.43,2,179,11205,0,Brooklyn
2695469,W50's Sunny Studio in a 24/7 DM BL,3038687,Karen,"New York, United States",40.76479,-73.98455,Entire home/apt,79.0,30,12,4/3/2020,0.16,7,131,10019,0,Manhattan
2700296,Sunny Bedroom for two,13792543,Gregory,"New York, United States",40.8084,-73.95123,Private room,98.0,3,95,1/6/2020,1.2,3,365,10027,0,Manhattan
2700596,Comfortable bedroom for one person,13792543,Gregory,"New York, United States",40.80697,-73.95203,Private room,85.0,3,116,1/31/2020,1.48,3,365,10027,0,Manhattan
2702351,"Spacious, Safe, and Furnished",13829968,Jonathan,"New York, United States",40.82907,-73.94939,Entire home/apt,90.0,5,22,3/18/2020,0.28,1,0,10031,0,Manhattan
2716009,Stylish 2 Bedroom Brooklyn Loft w/ Private Terrace,3964453,Naz,"Brooklyn, New York, United States",40.67824,-74.00694,Entire home/apt,202.0,30,32,9/5/2020,1.22,2,23,11231,0,Brooklyn
2719640,"Big Sunny Office & Suite on a Private Floor, Calm",6586128,Martine,"Bronx, New York, United States",40.80091,-73.91449,Entire home/apt,70.0,12,26,9/30/2020,0.4,1,271,10454,0,The Bronx
2739793,Modern Sunny 2-Bedroom in Bushwick,14019268,Seth,"Brooklyn, New York, United States",40.69495,-73.93167,Entire home/apt,122.0,3,212,10/29/2020,2.71,2,353,11221,0,Brooklyn
2745620,Clean Small Room in Astoria - 20 min To Manhattan,1172202,Funda,"Queens, New York, United States",40.77024,-73.90794,Private room,40.0,3,131,10/17/2020,1.65,4,90,11105,0,Queens
2754179,Fabulous Apt w/ Gorgeous Bathroom!,13347167,AFI Apartments,"New York, United States",40.77249,-73.95756,Entire home/apt,116.0,30,6,1/31/2020,0.12,30,194,10021,1,Manhattan
2757036,Bayview room,14103991,Ruth,"Flushing, New York, United States",40.75606,-73.81954,Private room,48.0,2,61,8/17/2020,0.78,6,365,11355,0,Queens
2760968,Sunny Room in the Heart of it All!,14120733,Lisa,"Brooklyn, New York, United States",40.71614,-73.96134,Private room,80.0,2,392,3/9/2020,4.95,1,0,11249,0,Brooklyn
2771126,Large Loft in Brooklyn  w/ Deck,2333018,Max,"Brooklyn , New York, United States",40.68998,-73.96072,Entire home/apt,150.0,14,10,3/4/2020,0.13,1,325,11205,0,Brooklyn
2772111,It's very warm and friendly.,14176488,Ada Azra,"Bronx, New York, United States",40.86705,-73.88545,Shared room,55.0,7,13,1/30/2020,0.16,2,365,10458,0,The Bronx
2781747,Beautiful brownstone for music lovers & creatives,309329,Eilon,"Brooklyn, New York, United States",40.68145,-74.0014,Entire home/apt,240.0,3,68,10/24/2020,1.23,1,85,11231,0,Brooklyn
2786015,Comfortable Strivers Row Hideaway - Monthly Rental,8925763,Joy,"New York, United States",40.81781,-73.94577,Entire home/apt,98.0,30,102,3/7/2020,1.29,2,365,10030,0,Manhattan
2789724,Modern Bright Studio Williamsburg,14266796,Robert,"Brooklyn, New York, United States",40.71857,-73.95585,Entire home/apt,99.0,30,23,11/1/2020,0.29,1,262,11211,0,Brooklyn
2791446,CUTE Studio in the heart of Chelsea,7069480,Marc,"New York, United States",40.74309,-73.99436,Entire home/apt,195.0,6,69,10/14/2020,0.92,1,361,10011,0,Manhattan
2791758,Clean private modern bedroom with balcony,2637408,Chris,"Brooklyn, New York, United States",40.71173,-73.94955,Private room,87.0,3,154,10/2/2020,2.72,2,153,11211,0,Brooklyn
2794762,"Renovated Designed Studio, Swimming-Pool Access .",251842,Virginie,"Brooklyn, New York, United States",40.68242,-73.93926,Entire home/apt,76.0,30,5,10/15/2020,0.12,1,308,11216,0,Brooklyn
2801300,cozy room /female guests,14103991,Ruth,"Flushing, New York, United States",40.75611,-73.81957,Private room,68.0,2,58,1/3/2020,0.74,6,365,11355,0,Queens
2806791,PRIVATE ROOM IN NEW YORK MANHATTAN; 10032,11725608,Juan,"New York, United States",40.83333,-73.94182,Private room,59.0,3,233,2/22/2020,2.93,2,58,10032,0,Manhattan
2821294,Beautiful Furnished Room!,5986790,Gen,"New York, United States",40.83418,-73.94274,Private room,38.0,31,20,3/1/2020,0.27,6,272,10032,0,Manhattan
2847652,A large comfortable room for rest and relaxation,3056690,Gilberto,"New York, United States",40.83687,-73.94324,Private room,35.0,4,136,3/12/2020,1.73,1,155,10032,0,Manhattan
2848235,Perfect 1 Person room in beautiful home,13649613,"Rossy,  Carmen And Juan","Bronx, New York, United States",40.85711,-73.91594,Private room,41.0,2,156,3/17/2020,1.96,4,71,10453,0,The Bronx
2856770,Family Friendly 3 bedroom 2 bath w. Washer/Dryer,14565422,Janelle,,40.7843,-73.94853,Entire home/apt,394.0,2,90,7/6/2020,1.66,2,180,10128,0,Manhattan
2858010,☀️Sunny Central Park North☀️,14611970,Chad,"New York, United States",40.80005,-73.95212,Private room,111.0,3,112,1/3/2020,1.42,1,174,10026,0,Manhattan
2862900,Charming & Bright Studio @ W 50's,3716641,Ofer,,40.76634,-73.98719,Entire home/apt,69.0,30,9,1/29/2020,0.15,8,124,10019,0,Manhattan
2863530,APPARTEMENT 2 CHAMBRES ASTORIA NY,14636480,Ilda,"Queens, New York, United States",40.77182,-73.93129,Entire home/apt,120.0,4,77,10/25/2020,1.47,1,355,11102,0,Queens
2870840,Cozy private room in beautiful apt,1668930,Julio,,40.85084,-73.94125,Private room,49.0,2,75,3/14/2020,0.96,1,359,10033,0,Manhattan
2872353,Modern 1-Bed Near Central Park,13347167,AFI Apartments,"New York, United States",40.77105,-73.95727,Entire home/apt,92.0,30,5,1/6/2020,0.1,30,365,10035,0,Manhattan
2874695,Pvt Bedroom in Williamsburg Central,164781,Sine,,40.71242,-73.96793,Private room,50.0,30,11,3/24/2020,0.15,1,364,10002-1013,0,Manhattan
2876032,Backpackers Haven,14103991,Ruth,"Queens, New York, United States",40.7566,-73.81873,Shared room,30.0,2,40,9/30/2020,0.52,6,89,11355,0,Queens
2876055,Williamsburg Room - 2 Blocks to L Train,5317082,Kells,,40.71376,-73.94239,Private room,101.0,14,66,2/29/2020,0.99,2,137,11211,0,Brooklyn
2880806,2B & Private Garden A Williamsburg Spacious Escape,1240820,Yvonne,"Brooklyn, New York, United States",40.71923,-73.95684,Entire home/apt,295.0,30,150,7/19/2020,1.89,3,30,11249,0,Brooklyn
2883054,Urban Holiday (safe & clean)...,5117939,Shanti,"Brooklyn, New York, United States",40.67335,-73.91881,Entire home/apt,79.0,15,203,9/8/2020,2.61,1,317,11233,0,Brooklyn
2888088,Private space in Brooklyn,14759766,Jerry,"Brooklyn, New York, United States",40.6435,-73.96208,Private room,95.0,2,172,10/2/2020,3.08,2,327,11226,0,Brooklyn
2889377,garden view  / female guest,14103991,Ruth,"Flushing, New York, United States",40.75494,-73.81818,Private room,48.0,2,51,1/3/2020,0.65,6,135,11355,0,Queens
2889387,New York City near Staten Is. Ferry,2269517,Rob&Elle,"Staten Island, New York, United States",40.6427,-74.08001,Private room,85.0,2,271,10/19/2020,3.44,1,281,10301,0,Staten Island
2892709,Fitzgerald,14785032,Jake,"Queens, New York, United States",40.68608,-73.7869,Private room,42.0,1,292,10/23/2020,3.71,3,364,11434,0,Queens
2895820,Quiet Room in Central Location,5454390,Tracy & Matt,"New York, United States",40.73421,-73.98828,Private room,65.0,10,294,3/9/2020,3.72,1,63,10003,0,Manhattan
2896760,"Safe, cozy & minutes to NYC",3339701,Angelo,"Astoria , New York, United States",40.77503,-73.91882,Private room,35.0,1,158,10/5/2020,1.99,4,364,11105,0,Queens
2897507,Lovely and Spacious One-Bedroom Apartment is Yours,9840901,Anna,"Brooklyn, New York, United States",40.68105,-73.95783,Entire home/apt,55.0,7,21,8/31/2020,0.44,1,318,11238,0,Brooklyn
2908211,"Lovely Park Slope Apt, Brooklyn",14019963,Kieran,"Brooklyn, New York, United States",40.68006,-73.97759,Private room,105.0,2,113,1/1/2020,1.43,1,0,11217,0,Brooklyn
2908417,Huge Room in Brooklyn Loft,10593364,Jeffrey,"Brooklyn, New York, United States",40.70067,-73.93963,Private room,49.0,3,11,3/2/2020,0.14,1,0,11206,0,Brooklyn
2919578,Artist’s Pad Prospect Park,4282318,Al,"Brooklyn, New York, United States",40.65387,-73.95973,Private room,38.0,1,164,10/25/2020,2.23,2,149,11226,0,Brooklyn
2922197,Furnished privte room,1447684,Rosa,,40.73026,-73.95513,Private room,64.0,1,67,4/30/2020,0.97,3,365,11222,0,Brooklyn
2925397,Quaint room in artist's apartment.,8520430,Jess,"Brooklyn, New York, United States",40.66449,-73.99047,Private room,64.0,4,74,2/29/2020,1.14,1,364,11215,0,Brooklyn
2927005,Charming 2 Bedroom by Prospect Park,17930,Seryn,"Brooklyn, New York, United States",40.65541,-73.9761,Entire home/apt,175.0,2,45,2/18/2020,0.71,2,54,11218,0,Brooklyn
2932263,Cheery Brooklyn Heights Studio!!,9503874,Gillian,"Brooklyn, New York, United States",40.69683,-73.99206,Entire home/apt,160.0,7,87,10/17/2020,1.23,1,319,11201,0,Brooklyn
2936192,Bright Quiet Room in the W Village,13908017,Kaytlin,"New York, United States",40.73034,-73.99992,Private room,115.0,2,243,3/12/2020,3.6,1,302,10003,0,Manhattan
2936517,Boerum Hill Garden 2 Bedroom with Private Patio,686494,Molly,"Brooklyn, New York, United States",40.68259,-73.99046,Entire home/apt,140.0,30,193,3/31/2020,2.44,1,365,11217,0,Brooklyn
2940163,Sunny 1BR near Central Park close to Columbia U.,15002363,Michael,,40.80071,-73.9534,Private room,88.0,3,63,1/1/2020,1.48,1,0,10026,0,Manhattan
2949128,Fab apt in historic Hell’s Kitchen. Private. Safe.,15049157,Marjorie,"New York, United States",40.76281,-73.99281,Entire home/apt,149.0,1,159,10/21/2020,2.02,1,347,10036,0,Manhattan
2968070,Near Times Square and Hell's Kitchen,14380456,Claude,"New York, United States",40.75832,-73.98847,Private room,80.0,1,462,10/18/2020,5.85,1,288,10036,0,Manhattan
2977232,"Priv Room in Artists UES Apt, Central Park & Train",15185319,Alesandra,"New York, United States",40.79285,-73.94482,Private room,75.0,1,326,3/15/2020,4.28,1,365,10029,0,Manhattan
2979097,Perfect NYC Flat! Modern/ROOMBA CLEANER,13347167,AFI Apartments,"New York, United States",40.77233,-73.9572,Entire home/apt,92.0,30,4,3/31/2020,0.09,30,338,10021,1,Manhattan
2979714,Cozy Private RM Near Central Park N,15198359,Grace Brigitte,"New York, United States",40.80095,-73.9541,Private room,75.0,7,107,1/3/2020,1.39,2,365,10026,0,Manhattan
2987465,"Chic, Modern Apt Near Central Park!",13347167,AFI Apartments,"New York, United States",40.77222,-73.95544,Entire home/apt,116.0,30,6,1/31/2020,0.09,30,365,10075,1,Manhattan
2995000,Bright Brooklyn garden apartment!,1971142,David,"Brooklyn, New York, United States",40.68271,-73.94295,Entire home/apt,148.0,3,223,2/13/2020,2.82,1,337,11216,0,Brooklyn
2995459,Flex 2BR Loft: Cleaning CDC guidelines implemented,7503643,Vida,,40.72525,-73.9418,Entire home/apt,119.0,30,7,3/19/2020,0.11,52,338,11222,0,Brooklyn
2995701,Sun filled 2BR in BedStuy Townhouse,15271110,Josandra,"Brooklyn, New York, United States",40.68548,-73.92039,Entire home/apt,127.0,4,331,3/15/2020,4.28,1,365,11233,0,Brooklyn
3010664,"3-story Brownstone with Backyard, Close to Park",5663597,Amir,"Brooklyn, New York, United States",40.67553,-73.96376,Entire home/apt,400.0,6,17,9/6/2020,0.23,1,75,11238,0,Brooklyn
3012871,Williamsburg Luxury Apton Bedford,1504257,Neomi,"Brooklyn, New York, United States",40.71756,-73.95579,Entire home/apt,220.0,30,29,9/13/2020,0.38,1,333,11211,0,Brooklyn
3039110,Yankee stadium Single room overlooking Backyard,8159536,Genae,"Bronx, New York, United States",40.83288,-73.91834,Private room,35.0,1,23,6/8/2020,0.31,3,338,10456,0,The Bronx
3041973,=== BRAND NEW = 1 bdr in MIDTOWN EAST ===,1475015,Mike,,40.74253,-73.97882,Entire home/apt,86.0,30,3,7/31/2020,0.05,51,365,10016,0,Manhattan
3043467,Room in Duplex Apartment,10432817,Deedles,,40.69405,-73.99634,Private room,70.0,7,19,1/1/2020,0.45,4,86,11201,0,Brooklyn
3058087,Fully Furnished Luk Room including Air Conditiner!,5986790,Gen,"New York, United States",40.83568,-73.94457,Private room,42.0,31,4,2/3/2020,0.14,6,365,10032,0,Manhattan
3059273,1 bedroom  in  Nolita/Soho,15569250,SoSo,,40.72002,-73.99663,Private room,110.0,2,18,3/14/2020,0.38,1,364,10013,1,Manhattan
3060297,Safe Chelsea block by Hudson Yards & many Subways,7245581,Michael,"New York, United States",40.74897,-73.9968,Entire home/apt,71.0,60,19,6/1/2020,0.27,17,0,10001,0,Manhattan
3061995,Explore NYC - 1 Stop to Manhattan!,6653718,Kara Ayn,"Queens, New York, United States",40.74902,-73.94066,Private room,70.0,3,180,3/14/2020,2.29,1,31,11101,0,Queens
3067244,Bright Prospect Park Charmer,3241305,Emilia,"Brooklyn, New York, United States",40.65962,-73.96063,Entire home/apt,99.0,2,46,2/17/2020,0.59,1,0,11225,0,Brooklyn
3068145,Cozy & Modern Studio | Central Park,13347167,AFI Apartments,"New York, United States",40.77209,-73.9563,Entire home/apt,86.0,30,15,4/5/2020,0.2,30,365,10021,1,Manhattan
3081771,Luxurious Brooklyn Getaway!,15681707,Chester,"Brooklyn, New York, United States",40.67489,-73.91405,Entire home/apt,99.0,3,214,9/13/2020,3.15,2,270,11233,0,Brooklyn
3083197,Spectacular East Village Townhouse with garden,15688520,Alex,"New York, United States",40.72592,-73.97991,Entire home/apt,764.0,3,56,9/28/2020,0.73,2,18,10009,0,Manhattan
3090922,"Private Rm in Cozy Wburg Loft, 1 blk fr Bedford L",4936720,Mac,"Brooklyn, New York, United States",40.7152,-73.95445,Private room,68.0,1,74,2/4/2020,1.31,2,0,11211,0,Brooklyn
3091202,Great 1bd!Murray Hill NYC~renovated,1475015,Mike,,40.74252,-73.97789,Entire home/apt,76.0,30,8,4/4/2020,0.11,51,338,10016,0,Manhattan
3093469,"Chic, Private, Clean Apt in Ft Greene",7107807,Crystal & Clee,"Brooklyn, New York, United States",40.68541,-73.96728,Private room,113.0,4,117,10/1/2020,1.49,1,179,11238,0,Brooklyn
3098703,At home in Historic Harlem,9716281,Sarah,"New York, United States",40.80399,-73.94665,Private room,55.0,30,93,3/24/2020,1.19,1,342,10026,0,Manhattan
3100156,Your own studio apt in Upper East,1906150,Susana,"New York, United States",40.7759,-73.94227,Entire home/apt,81.0,7,111,10/15/2020,1.42,1,316,10029-6408,0,Manhattan
3131756,Beautiful 3 Bedroom apt in Bed-Stuy,2213809,Dean,"Brooklyn, New York, United States",40.68176,-73.92883,Entire home/apt,125.0,30,259,3/19/2020,3.37,1,306,11233,0,Brooklyn
3137906,Lovely room in Williamsburg,3814039,Natalie,"Brooklyn, New York, United States",40.70921,-73.95178,Private room,65.0,3,60,3/24/2020,0.78,1,154,11211,0,Brooklyn
3145484,Historic Townhome for Photo and Video Shoots,3323488,Tenisha & Marty,"Brooklyn, New York, United States",40.68695,-73.95427,Entire home/apt,700.0,1,29,2/28/2020,0.52,1,364,11216,0,Brooklyn
3153140,Four-Bedroom Victorian Near Ferry,13530123,Lynn,"Staten Island, New York, United States",40.64553,-74.08323,Entire home/apt,195.0,3,122,1/5/2020,1.59,1,227,10301,0,Staten Island
3167768,"Sunny, spacious 3-bedroom condo near Prospect Park",16067583,Natasha,"Brooklyn, New York, United States",40.67835,-73.96447,Entire home/apt,225.0,14,25,1/2/2020,0.33,1,160,11238,0,Brooklyn
3175088,Clean and spacious loft in Chelsea,16100913,Anthony,"New York, United States",40.74449,-73.99445,Entire home/apt,114.0,5,81,9/3/2020,1.04,1,133,10011,0,Manhattan
3176526,Comfy room w p bath & patio in Purrfect BK Apt!,14325632,Sil & Fam,"Brooklyn, New York, United States",40.67476,-73.95312,Private room,127.0,2,21,1/1/2020,1.06,2,179,11216,0,Brooklyn
3187925,Brownstone Luxury Apartment Facing Ft.Greene Park,11249746,Stanley,"Brooklyn, New York, United States",40.69117,-73.97421,Entire home/apt,215.0,5,32,3/29/2020,0.46,1,100,11205,0,Brooklyn
3191678,Private Room in Riverdale NY,9122601,Yan,"Bronx, New York, United States",40.89603,-73.89958,Private room,65.0,5,41,2/12/2020,0.6,1,306,10471,0,The Bronx
3198018,Park slope 2BR duplex with garden,738918,Birgitta,"Brooklyn, New York, United States",40.67561,-73.97823,Entire home/apt,250.0,3,109,2/27/2020,1.73,2,273,11215,0,Brooklyn
3200522,Brooklyn 3BR Near Subways,1369577,Thomas & Gaby,"Brooklyn, New York, United States",40.67499,-73.92427,Entire home/apt,80.0,30,203,10/1/2020,2.63,2,248,11233,0,Brooklyn
3201696,Cozy 5 Bdrm in Historic Harlem NY,13789963,Larry,"Harlem, New York, United States",40.82931,-73.94358,Entire home/apt,259.0,3,153,2/28/2020,2.0,1,299,10031,0,Manhattan
3202590,The Lincoln,9209820,Althea,"Brooklyn, New York, United States",40.67138,-73.94949,Entire home/apt,220.0,30,94,1/19/2020,1.21,2,363,11216,0,Brooklyn
3207986,"Modern loft in Cobble Hill, BK",1874429,Lisa,"Brooklyn, New York, United States",40.68558,-73.9903,Private room,105.0,1,105,10/11/2020,1.41,1,178,11201,0,Brooklyn
